 23.02.54 - CORRECT:  'readme.txt' | File_size: 1.4K  | Etag: 7e6b4e99aaf78667f9264093daf933be.
 00.01.33 - CORRECT:  'PD163_A1B1_GM-T.junctionSaturation_plot.r' | File_size: 944  | Etag: 5754a370ab078dc1cfccdf08e40715d7.
 00.01.33 - CORRECT:  'PD415_A2B2_GM-T.junction.bed' | File_size: 29M  | Etag: 1775b6bb2c2d67091c75fa8668336dd2-4.
 00.01.34 - CORRECT:  'PDC34_A1B3_GM-T.clipping_profile.xls' | File_size: 4.7K  | Etag: 8173af2d872b98f85d896f8e12923f4d.
 00.01.34 - CORRECT:  'PD706_A1A1_GM-T.DupRate_plot.pdf' | File_size: 122K  | Etag: 3ceb6d565a42f138a6c837e6f3226158.
 00.01.34 - CORRECT:  'PD163_A1B1_GM-T_bam_stat.txt' | File_size: 840  | Etag: 8681071eccc15e8e10a127dc066260d7.
 00.01.35 - CORRECT:  'PD531_A1B3_GM-T.inner_distance.txt' | File_size: 61M  | Etag: 105cc6e490b2ffdcb122c4061a7ad540-8.
 00.01.35 - CORRECT:  'PD332_A2B1_GM-T.clipping_profile.xls' | File_size: 4.8K  | Etag: a347e0746e3556d796e74e7e35b758d8.
 00.01.35 - CORRECT:  'PD732_A2B2_GM-T.GC.xls' | File_size: 28K  | Etag: f672634feea9a08ca45bbc0f1bc91eaf.
 00.01.36 - CORRECT:  'PD666_A1A4_GM-T.junctionSaturation_plot.r' | File_size: 954  | Etag: e2c1871c29f46b8c22b018ba25748208.
 00.01.36 - CORRECT:  'PD332_A2B1_GM-T.junction.bed' | File_size: 21M  | Etag: 818ea5868aa472e9cfc0929b00772f94-3.
 00.01.36 - CORRECT:  'PD332_A2B1_GM-T.seq.DupRate.xls' | File_size: 64K  | Etag: edd9ff210ae1c245b4b045c743d3bb2a.
 00.01.37 - CORRECT:  'PD666_A1A4_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: 2c18b562e6f01381bd10cc7a66263651.
 00.01.37 - CORRECT:  'PDC05_A1A2_GM-T.splice_events.pdf' | File_size: 14K  | Etag: c2a76efc23586f277951bdce37af334e.
 00.01.37 - CORRECT:  'PDC34_A1B3_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: c841af24965fca50812c60ef2ab93f7f.
 00.01.38 - CORRECT:  'PD115_A1B1_GM-T.junction.bed' | File_size: 19M  | Etag: f66d95340d90d05c7dd9914ffdfa7ff1-3.
 00.01.38 - CORRECT:  'PD563_A1C1_GM-T.DupRate_plot.r' | File_size: 98K  | Etag: cd25e09aa76edec0b05c6dd3ade20393.
 00.01.38 - CORRECT:  'PD163_A1B1_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 468d10f8e36235179202547ea854be75.
 00.01.38 - CORRECT:  'PD115_A1B1_GM-T.seq.DupRate.xls' | File_size: 72K  | Etag: 325337a49c783d4c946f8534a97a8c09.
 00.01.39 - CORRECT:  'PDC22_A1E3_GM-T.clipping_profile.R1.pdf' | File_size: 5.6K  | Etag: e67d8d32b0da4097cbb6c9809168eac6.
 00.01.39 - CORRECT:  'PD413_A2B1_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: dd2b0c0fdae24911bde1d0003943a40f.
 00.01.39 - CORRECT:  'PD523_A2B3_GM-T.clipping_profile.R1.pdf' | File_size: 5.6K  | Etag: 6fb670b4e8324b928b1374ef77ec95ef.
 00.01.39 - CORRECT:  'PDC22_A1E3_GM-T.inner_distance_freq.txt' | File_size: 1.2K  | Etag: 063dc64ed27a20c3513c6053e4ce26cc.
 00.01.40 - CORRECT:  'PDC91_A1B4_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: 950e1847c716fe52a4cf45c43a4a6402.
 00.01.40 - CORRECT:  'PD678_A1B5_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: 149eff91796bbd199fe7bedc55e124df.
 00.01.40 - CORRECT:  'PDC91_A1B4_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.40 - CORRECT:  'PD732_A2B2_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: bcac70861a698475d31203ade6803092.
 00.01.40 - CORRECT:  'PD747_A2A9_GM-T.GC_plot.r' | File_size: 27K  | Etag: 6e47d8c97c51ed4e06bed5381e456c43.
 00.01.41 - CORRECT:  'PD332_A2B1_GM-T_RNA_fragment_size.txt' | File_size: 15M  | Etag: 54554205e9dd94dfa87b4a9e40558365-2.
 00.01.41 - CORRECT:  'PDC22_A1E3_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: 945718184e6ef0eb6ce5c9203ba4bacd.
 00.01.41 - CORRECT:  'PD294_P1B1_GM-T.junctionSaturation_plot.r' | File_size: 937  | Etag: abc11111bd37cb356e9c912549b52f0d.
 00.01.42 - CORRECT:  'PD732_A2B2_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: 592a23fa27bc8d9360dc0f4d5cfa23cb.
 00.01.42 - CORRECT:  'PDC34_A1B3_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: cb7b71e57672e6114817fd470346a339.
 00.01.42 - CORRECT:  'PD747_A2A9_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: 352b355dc30db84eae45d6647b3d0dd3.
 00.01.42 - CORRECT:  'PD294_P1B1_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.42 - CORRECT:  'PD163_A1B1_GM-T.GC.xls' | File_size: 28K  | Etag: e33203da727461256e0162d9cc7858c4.
 00.01.43 - CORRECT:  'PD566_A1B4_GM-T_bam_stat.txt' | File_size: 840  | Etag: 6ef82d74296af230d9414ad3c4ef6fb6.
 00.01.43 - CORRECT:  'PD683_A1B5_GM-T.seq.DupRate.xls' | File_size: 49K  | Etag: 482fc5d3fa71c0dc79d87ececfec01dc.
 00.01.43 - CORRECT:  'PD706_A1A1_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: 73fc9f8c5a3dba649505205a5174487f.
 00.01.43 - CORRECT:  'PD416_A2D3_GM-T.inner_distance_freq.txt' | File_size: 1.3K  | Etag: 8e592f734b391ce14603d09c6bcc764e.
 00.01.44 - CORRECT:  'PD531_A1B3_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: 0aebd0946ffc1b3eb205f2cf0d9ffa86.
 00.01.44 - CORRECT:  'PD523_A2B3_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: 924f7e9e5e61bcadd1c3bcdc7612bf7a.
 00.01.44 - CORRECT:  'PD523_A2B3_GM-T_RNA_fragment_size.txt' | File_size: 15M  | Etag: 08680c84412e31443d8282325766f4a5-2.
 00.01.45 - CORRECT:  'PD531_A1B3_GM-T.clipping_profile.xls' | File_size: 4.6K  | Etag: 237e73319ab992c866e434d167b01028.
 00.01.45 - CORRECT:  'PD366_A2B3_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: e149513190217713bf0364da6dfe00e6.
 00.01.45 - CORRECT:  'PD706_A1A1_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.45 - CORRECT:  'PD332_A2B1_GM-T.junction.xls' | File_size: 9.1M  | Etag: 0454ebae67a3a0b426b90376fff52aea-2.
 00.01.46 - CORRECT:  'PD706_A1A1_GM-T.junction_plot.r' | File_size: 639  | Etag: 520d029cd7b173db0c89aec1edc00abd.
 00.01.46 - CORRECT:  'PD415_A2B2_GM-T.GC_plot.r' | File_size: 28K  | Etag: fb97e5cd01a2b6540cfe3e235c4ce463.
 00.01.46 - CORRECT:  'PD163_A1B1_GM-T.seq.DupRate.xls' | File_size: 67K  | Etag: bbfd859f7ac88aedbdd22f3dc011247f.
 00.01.46 - CORRECT:  'PDC22_A1E3_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 79ec363d901771c9a4f26060c510820e.
 00.01.46 - CORRECT:  'PD706_A1A1_GM-T.clipping_profile.xls' | File_size: 4.8K  | Etag: ad0df7c80b6ffe9182d68b3ba15c7061.
 00.01.47 - CORRECT:  'PD566_A1B4_GM-T.inner_distance_freq.txt' | File_size: 1.2K  | Etag: bb44f643dcf08dc5a63e9393a890920f.
 00.01.47 - CORRECT:  'PD747_A2A9_GM-T.splice_events.pdf' | File_size: 13K  | Etag: dec20ef2c940fd7690cd485525387b66.
 00.01.47 - CORRECT:  'PD563_A1C1_GM-T_bam_stat.txt' | File_size: 840  | Etag: 17e966ad71c4a3fb87df356934e7da04.
 00.01.47 - CORRECT:  'PD566_A1B4_GM-T.DupRate_plot.pdf' | File_size: 145K  | Etag: f7fc7ce1d4fe9b4874561c944be823cc.
 00.01.48 - CORRECT:  'PD747_A2A9_GM-T.seq.DupRate.xls' | File_size: 39K  | Etag: af4550689bc20cbcb380620a773a0665.
 00.01.48 - CORRECT:  'PD366_A2B3_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: 06ea9244f49aeb0dd5c3bba7b14bb6aa.
 00.01.48 - CORRECT:  'PD415_A2B2_GM-T_bam_stat.txt' | File_size: 840  | Etag: d65d6e578c3d6e565e82f0156e3baf4f.
 00.01.48 - CORRECT:  'PDC22_A1E3_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.49 - CORRECT:  'PD163_A1B1_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: 15df2b26f7d92a6e10026f12c9365dc7.
 00.01.49 - CORRECT:  'PDC05_A1A2_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: a1caf7026e818aed188e69c7803d2093.
 00.01.49 - CORRECT:  'PD115_A1B1_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: 2c1c24a6a5cef5c89e0ea97d437ee75f.
 00.01.49 - CORRECT:  'PD732_A2B2_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: 6c44ef737b939ec7722fc44f990e0a4e.
 00.01.50 - CORRECT:  'PD666_A1A4_GM-T.junction.bed' | File_size: 31M  | Etag: 0e27ef1131c5d3e7ed278c33e94671fc-4.
 00.01.51 - CORRECT:  'PD563_A1C1_GM-T.inner_distance.txt' | File_size: 61M  | Etag: a4dab046aa950209ebcf700c1a996886-8.
 00.01.51 - CORRECT:  'PD332_A2B1_GM-T.inner_distance_freq.txt' | File_size: 1.3K  | Etag: 63628bd9bac81267998769fc19d4dc48.
 00.01.51 - CORRECT:  'PDC87_A1A4_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: 8b83faa718c2f11c53912316ce9add22.
 00.01.52 - CORRECT:  'PD531_A1B3_GM-T.junction.bed' | File_size: 27M  | Etag: b7a45994a4fdcd40abc0f5f76800ec2c-4.
 00.01.52 - CORRECT:  'PDC87_A1A4_GM-T_bam_stat.txt' | File_size: 840  | Etag: d2dc62fdd0fc0580bfa2348be0fc16cb.
 00.01.52 - CORRECT:  'PDC91_A1B4_GM-T.clipping_profile.xls' | File_size: 4.7K  | Etag: 184425c7694b4481b2fe68c49a177c2b.
 00.01.52 - CORRECT:  'PD566_A1B4_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.53 - CORRECT:  'PD115_A1B1_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: d808740789760f36c15990158eb26514.
 00.01.53 - CORRECT:  'PD341_A2B2_GM-T_RNA_fragment_size.txt' | File_size: 16M  | Etag: 4abb75ac623b7cb412ae3e531e0ac788-2.
 00.01.53 - CORRECT:  'PD666_A1A4_GM-T.splice_events.pdf' | File_size: 13K  | Etag: c8525533c292e04a35592ac8ecee544b.
 00.01.54 - CORRECT:  'PD413_A2B1_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: 40a74ca8c310757d185f7b642d5ef2d9.
 00.01.54 - CORRECT:  'PD706_A1A1_GM-T.splice_events.pdf' | File_size: 13K  | Etag: e7f404655184857223180f19aeecfc2d.
 00.01.54 - CORRECT:  'PD531_A1B3_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: c625f8d1155dc5270b2d23ae92bbf087.
 00.01.54 - CORRECT:  'PD563_A1C1_GM-T.clipping_profile.R1.pdf' | File_size: 5.6K  | Etag: 466e7deaaaa5a14471ad53cc2e84dfbb.
 00.01.54 - CORRECT:  'PD678_A1B5_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 16c27c9a31d3004fe58948bb0dc6671d.
 00.01.55 - CORRECT:  'PDC91_A1B4_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: 3a035198094f5fd8b976fe6eba3b62a1.
 00.01.55 - CORRECT:  'PDC87_A1A4_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: b05fed106438676d4de57adea99f5b31.
 00.01.55 - CORRECT:  'PD683_A1B5_GM-T.junction_plot.r' | File_size: 639  | Etag: cbde09fb03b947a5c99d1f32e6716e60.
 00.01.55 - CORRECT:  'PDC87_A1A4_GM-T.junctionSaturation_plot.r' | File_size: 952  | Etag: 4381e8b6478d516dec6986e2c46c5eb1.
 00.01.56 - CORRECT:  'PD706_A1A1_GM-T.junction.bed' | File_size: 29M  | Etag: ba907034fbbaa328bc863d1fba4a7b83-4.
 00.01.56 - CORRECT:  'PD413_A2B1_GM-T.clipping_profile.R1.pdf' | File_size: 5.6K  | Etag: bd80b63831157a577899cfbecb319e94.
 00.01.56 - CORRECT:  'PDC87_A1A4_GM-T.splice_events.pdf' | File_size: 14K  | Etag: 5f2a3deecf6ab1507afc126c6cae7c95.
 00.01.57 - CORRECT:  'PDC05_A1A2_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: bad0753d8ccb73309b31d23412f05a47.
 00.01.57 - CORRECT:  'PD666_A1A4_GM-T.pos.DupRate.xls' | File_size: 52K  | Etag: 73f5081e361af51e2355316da2c61ba1.
 00.01.57 - CORRECT:  'PDC91_A1B4_GM-T.DupRate_plot.pdf' | File_size: 125K  | Etag: 9e86550be0ab123c811a511ed6e81041.
 00.01.57 - CORRECT:  'PD531_A1B3_GM-T.pos.DupRate.xls' | File_size: 61K  | Etag: ba5a58b5a41d09ca1327ebd3f4e9dbfe.
 00.01.58 - CORRECT:  'PD416_A2D3_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: 29a9ba7a3cb9a9648dfebd8c23f9daaf.
 00.01.58 - CORRECT:  'PD366_A2B3_GM-T.clipping_profile.R1.pdf' | File_size: 5.6K  | Etag: 2397bcd924111b1ba57df24cd589aab7.
 00.01.58 - CORRECT:  'PD413_A2B1_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.58 - CORRECT:  'PD415_A2B2_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: b8dc693282629cc3f21396d4059460bf.
 00.01.59 - CORRECT:  'PD294_P1B1_GM-T.pos.DupRate.xls' | File_size: 76K  | Etag: e864a6beeb6cf400f9197e4212f735ac.
 00.01.59 - CORRECT:  'PD747_A2A9_GM-T.clipping_profile.R1.pdf' | File_size: 5.6K  | Etag: 007927519c5a6227f901eb4d403af3dc.
 00.01.59 - CORRECT:  'PD163_A1B1_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: a57091cd15fe575f2d77f8b17a347fc3.
 00.01.59 - CORRECT:  'PD523_A2B3_GM-T.seq.DupRate.xls' | File_size: 65K  | Etag: 320cb52914d95958f95eecc93d689009.
 00.01.59 - CORRECT:  'PD531_A1B3_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 2488f43f3c6b5f3cd23983bb21a72c94.
 00.02.00 - CORRECT:  'PD732_A2B2_GM-T.DupRate_plot.r' | File_size: 84K  | Etag: 93c50077b5190f0309adf14bf5ec4f41.
 00.02.00 - CORRECT:  'PD163_A1B1_GM-T.splice_events.pdf' | File_size: 13K  | Etag: bd9583cf5c78e8d9d538b466f8afc314.
 00.02.00 - CORRECT:  'PD666_A1A4_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: 20a5f3f34a657810b3bee6272fc75010.
 00.02.00 - CORRECT:  'PD415_A2B2_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: 91e5f49c4fc9f9e8c96d6153d7c641d0.
 00.02.01 - CORRECT:  'PD531_A1B3_GM-T.seq.DupRate.xls' | File_size: 58K  | Etag: 897f53ec0552a3f99fd273ab278bdb24.
 00.02.01 - CORRECT:  'PD294_P1B1_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: 3bec44e59e1d6f852b8ea5de1c851f81.
 00.02.01 - CORRECT:  'PD732_A2B2_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: 1479528181a4697d17f69eb7a958aae8.
 00.02.01 - CORRECT:  'PD115_A1B1_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: e2ccec67b076a1dd06a8014206fa7e95.
 00.02.02 - CORRECT:  'PD415_A2B2_GM-T.seq.DupRate.xls' | File_size: 49K  | Etag: f8da1f2ebc7204d8b687fbc2c09245de.
 00.02.02 - CORRECT:  'PD294_P1B1_GM-T.inner_distance.txt' | File_size: 59M  | Etag: 32359792f12653383cdd12fb7daf3854-8.
 00.02.03 - CORRECT:  'PD747_A2A9_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 4b8214e16b4aa536fdc727886e13693c.
 00.02.03 - CORRECT:  'PD413_A2B1_GM-T.junction.bed' | File_size: 34M  | Etag: 93f351fe107cf79eba9b05ccf9ef05d6-5.
 00.02.03 - CORRECT:  'PDC91_A1B4_GM-T.inner_distance_freq.txt' | File_size: 1.3K  | Etag: fccf2fe553d7c62c40fade22aaba1973.
 00.02.04 - CORRECT:  'PD523_A2B3_GM-T.DupRate_plot.r' | File_size: 134K  | Etag: c5a5af2ccafa1ae272c57c90b6da8b8c.
 00.02.04 - CORRECT:  'PD683_A1B5_GM-T.GC.xls' | File_size: 28K  | Etag: 0c56aa4aff68f065da1462d827211f53.
 00.02.04 - CORRECT:  'PD115_A1B1_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: 520001a01ed737e3a059f8b6fb2b63e1.
 00.02.04 - CORRECT:  'PD706_A1A1_GM-T.GC_plot.r' | File_size: 28K  | Etag: 033fbed77dc5e2205ce1b05ad841c205.
 00.02.05 - CORRECT:  'PDC05_A1A2_GM-T.inner_distance_freq.txt' | File_size: 1.3K  | Etag: 7d8580a8d2077599aafaf4f730388e5e.
 00.02.05 - CORRECT:  'PD678_A1B5_GM-T.junction.xls' | File_size: 12M  | Etag: 37c3965451c5f18eb92af197d12712cc-2.
 00.02.05 - CORRECT:  'PD115_A1B1_GM-T.junctionSaturation_plot.r' | File_size: 937  | Etag: 128b5266423f5c9bc3eae63a64fe1461.
 00.02.05 - CORRECT:  'PDC22_A1E3_GM-T.DupRate_plot.pdf' | File_size: 108K  | Etag: 79605dbe018257b4c0a4ff86ed9388b1.
 00.02.06 - CORRECT:  'PD415_A2B2_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: a9e43007ae0e176a7df52c905d958822.
 00.02.06 - CORRECT:  'PD732_A2B2_GM-T_bam_stat.txt' | File_size: 840  | Etag: 8487fa15af6dab2412fee81a446e5967.
 00.02.06 - CORRECT:  'PD294_P1B1_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: adfbeef1d14076040131ff476d553234.
 00.02.07 - CORRECT:  'PD366_A2B3_GM-T_RNA_fragment_size.txt' | File_size: 15M  | Etag: 57a0f4cf7efe4e2efb535fe75b77c3fa-2.
 00.02.07 - CORRECT:  'PDC05_A1A2_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: 19cb9193c16ff81bd8a860c24ac817cc.
 00.02.07 - CORRECT:  'PD332_A2B1_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: 85c9bd4a927d0ead49810c00b1f0a9e1.
 00.02.08 - CORRECT:  'PDC87_A1A4_GM-T.clipping_profile.xls' | File_size: 4.7K  | Etag: f8828abc6e05d3f06bb4be3abf0a4e6d.
 00.02.08 - CORRECT:  'PDC87_A1A4_GM-T.pos.DupRate.xls' | File_size: 60K  | Etag: 3c441347eea504248b2d487375708a26.
 00.02.08 - CORRECT:  'PD163_A1B1_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.02.08 - CORRECT:  'PD531_A1B3_GM-T.junctionSaturation_plot.r' | File_size: 952  | Etag: 9a865aa4892882ddc61c841bd2de282a.
 00.02.08 - CORRECT:  'PDC05_A1A2_GM-T.junction_plot.r' | File_size: 638  | Etag: 24ac7f8fdb72bea3b1510838348f0a8c.
 00.02.09 - CORRECT:  'PD332_A2B1_GM-T_bam_stat.txt' | File_size: 840  | Etag: a72a97c446b4cf67946d936ae4764b15.
 00.02.09 - CORRECT:  'PDC91_A1B4_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.02.09 - CORRECT:  'PD115_A1B1_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: 28dda0b8931772faed5de20c902bf89c.
 00.02.09 - CORRECT:  'log.txt' | File_size: 2.3K  | Etag: fbf85ec7232e6a3b6db95d1019b86b9d.
 00.02.09 - CORRECT:  'PD294_P1B1_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: a05e61ab8266d44c9fbcbda3438ee206.
 00.02.10 - CORRECT:  'PD732_A2B2_GM-T.splice_events.pdf' | File_size: 14K  | Etag: fa210ff2a3ecdd1fe6d4f1a29a130bc6.
 00.02.10 - CORRECT:  'PDC34_A1B3_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 3a5154e2c58de1568fa94ff10a46f327.
 00.02.10 - CORRECT:  'PD341_A2B2_GM-T.DupRate_plot.pdf' | File_size: 105K  | Etag: 1b65c43558954520f5d6eb4229d55d56.
 00.02.11 - CORRECT:  'PD531_A1B3_GM-T_RNA_fragment_size.txt' | File_size: 15M  | Etag: b868e45bef510f5efc31cfc062a93fc0-2.
 00.02.11 - CORRECT:  'PD415_A2B2_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: e6839c82eff2887a7b3e378971c8f768.
 00.02.11 - CORRECT:  'PD294_P1B1_GM-T.clipping_profile.xls' | File_size: 4.8K  | Etag: 2b0934d9338ba904a56ee96603ee4045.
 00.02.11 - CORRECT:  'PD732_A2B2_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.02.12 - CORRECT:  'PDC22_A1E3_GM-T.junction.xls' | File_size: 14M  | Etag: 13160d01d2bcb6374b0bb77637ba07c6-2.
 00.02.12 - CORRECT:  'PD341_A2B2_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: 2aa5671bc9a97b695f6c4adc22adf644.
 00.02.12 - CORRECT:  'PD566_A1B4_GM-T.GC_plot.r' | File_size: 29K  | Etag: 7f18fcbdbe1b601612d187efd8e71f4d.
 00.02.12 - CORRECT:  'PDC34_A1B3_GM-T.DupRate_plot.pdf' | File_size: 106K  | Etag: 45db742ff82296cb24a0318e2c76dd89.
 00.02.13 - CORRECT:  'PD366_A2B3_GM-T.clipping_profile.xls' | File_size: 4.8K  | Etag: 4919edc0c183cabe7ebaee6ed8580112.
 00.02.13 - CORRECT:  'PD678_A1B5_GM-T.splice_events.pdf' | File_size: 13K  | Etag: 2249a4ff19dac07477c0945a1153b729.
 00.02.13 - CORRECT:  'PDC34_A1B3_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: cb62280e7523cbb2c8c4b7fcc8106aa3.
 00.02.14 - CORRECT:  'PD706_A1A1_GM-T.inner_distance.txt' | File_size: 61M  | Etag: a1490dd61eb79a6750dce1be7e070715-8.
 00.02.14 - CORRECT:  'PD294_P1B1_GM-T.DupRate_plot.pdf' | File_size: 143K  | Etag: 52d025894226722c6ddf2e7c54465a31.
 00.02.15 - CORRECT:  'PD415_A2B2_GM-T.inner_distance.txt' | File_size: 61M  | Etag: 4375971144e1c412ba4b82c38b98f94a-8.
 00.02.15 - CORRECT:  'PD732_A2B2_GM-T.inner_distance_freq.txt' | File_size: 1.3K  | Etag: 97125a46c35a168ec3c4b49be1be48cc.
 00.02.15 - CORRECT:  'PDC91_A1B4_GM-T.GC_plot.r' | File_size: 28K  | Etag: dcdc07c7e81d10e114806fd501e4bdf7.
 00.02.16 - CORRECT:  'PDC34_A1B3_GM-T.junctionSaturation_plot.pdf' | File_size: 5.6K  | Etag: 7d97d8417ce8eeed5a303929831cc4d9.
 00.02.16 - CORRECT:  'PD563_A1C1_GM-T.DupRate_plot.pdf' | File_size: 111K  | Etag: cf8a8ef0b01bef5de61fccd09bf0eaa6.
 00.02.16 - CORRECT:  'PD115_A1B1_GM-T.DupRate_plot.r' | File_size: 147K  | Etag: 99ba36f934366e5f76cdff0720533a34.
 00.02.16 - CORRECT:  'PD294_P1B1_GM-T.junction_plot.r' | File_size: 639  | Etag: c66c9c0d073c5aa75b09a6f2a0e0b1eb.
 00.02.16 - CORRECT:  'PDC34_A1B3_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: 43bf5ca32e09a3e3f6c65fb3e736b195.
 00.02.17 - CORRECT:  'PD413_A2B1_GM-T.pos.DupRate.xls' | File_size: 43K  | Etag: 4cd4728396c48d82908474a151cd9863.
 00.02.17 - CORRECT:  'PD563_A1C1_GM-T.seq.DupRate.xls' | File_size: 48K  | Etag: 9e0009d526e3550ba6c85542dab921a3.
 00.02.17 - CORRECT:  'PD683_A1B5_GM-T.clipping_profile.R2.pdf' | File_size: 5.1K  | Etag: 3ecf809efee64b4f6ed2d232c8380eb5.
 00.02.17 - CORRECT:  'PD683_A1B5_GM-T.DupRate_plot.r' | File_size: 100K  | Etag: d9b8baa6777da573266f57d32c038fd2.
 00.02.18 - CORRECT:  'PD563_A1C1_GM-T.splice_events.pdf' | File_size: 14K  | Etag: c0df07c02e3eb96013c8d8bc1b077df7.
 00.02.18 - CORRECT:  'PDC22_A1E3_GM-T.GC_plot.r' | File_size: 29K  | Etag: 230677829968eb4fa52b496d7c90d1a0.
 00.02.18 - CORRECT:  'PD341_A2B2_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: e508ca973147da51de218774f6b35d85.
 00.02.18 - CORRECT:  'PDC05_A1A2_GM-T.GC_plot.r' | File_size: 28K  | Etag: b70fe496c2c5ae14b5b4da412c54d184.
 00.02.19 - CORRECT:  'PD678_A1B5_GM-T.inner_distance.txt' | File_size: 61M  | Etag: fffa08ce18b7f59b5a92b4c15bab841c-8.
 00.02.19 - CORRECT:  'PD678_A1B5_GM-T.seq.DupRate.xls' | File_size: 68K  | Etag: e8bd17cce64c83990415e1393d6c6f73.
 00.02.20 - CORRECT:  'PDC87_A1A4_GM-T_RNA_fragment_size.txt' | File_size: 15M  | Etag: 779bd5b657d28ceb2a0ea94975da0308-2.
 00.02.20 - CORRECT:  'PD683_A1B5_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: cc81ce10e4fd6d55c7babbc5f4834d27.
 00.02.20 - CORRECT:  'PD163_A1B1_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: 22b20f0c461720addb699916ad8111b3.
 00.02.20 - CORRECT:  'PD163_A1B1_GM-T.junction_plot.r' | File_size: 638  | Etag: a89db04384157ac022bd4763571baa75.
 00.02.21 - CORRECT:  'PD678_A1B5_GM-T.junction.bed' | File_size: 25M  | Etag: ab8193d77eeb0057910a0cd0b2826af4-4.
 00.02.21 - CORRECT:  'PD566_A1B4_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: 88868cbfed47c7fdd7c444c7662daa6e.
